Дата замера;Скважина;Время;Способ эксплуатации;Режим;Рпр(ТМ);Рзаб(Рпр);Рзаб(Нд);Рзаб(иссл)
2018-06-09;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-10;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-11;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-12;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-13;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-14;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-15;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-16;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-17;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-18;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-19;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-20;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-21;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-22;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-23;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-24;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-25;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-26;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-27;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-28;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-29;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-06-30;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-01;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-02;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-03;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-04;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-05;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-06;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-07;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-08;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-09;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-10;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-11;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-12;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-13;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-14;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-15;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-16;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-17;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-18;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-19;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-20;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-21;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-22;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-23;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-24;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-25;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-26;1449;00:00:00;2;2;0.0;0.745;0.77;0.602
2018-07-27;1449;00:00:00;2;2;0.0;0.745;0.765;0.605
2018-07-28;1449;00:00:00;2;2;0.0;0.745;0.759;0.609
2018-07-29;1449;00:00:00;2;2;0.0;0.745;0.751;0.614
2018-07-30;1449;00:00:00;2;2;0.0;0.745;0.742;0.62
2018-07-31;1449;00:00:00;2;2;0.0;0.745;0.731;0.627
2018-01-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.575
2018-01-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.578
2018-01-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.581
2018-01-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.584
2018-01-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.588
2018-01-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-01-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.593
2018-01-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.594
2018-01-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-01-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-01-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.598
2018-01-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.599
2018-01-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.599
2018-01-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.6
2018-01-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.6
2018-01-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.6
2018-01-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-01-31;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-02-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.601
2018-02-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.594
2018-02-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-02-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.576
2018-02-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.565
2018-02-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.554
2018-02-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.549
2018-02-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.545
2018-02-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.541
2018-02-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.537
2018-02-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.535
2018-02-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.533
2018-02-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.531
2018-02-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.53
2018-02-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.528
2018-02-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.527
2018-02-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.527
2018-02-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.526
2018-02-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.526
2018-02-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.525
2018-02-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.525
2018-02-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.525
2018-02-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.525
2018-02-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-02-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-02-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-02-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-02-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-03-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-03-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.524
2018-03-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.528
2018-03-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.531
2018-03-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.536
2018-03-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.54
2018-03-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.546
2018-03-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.548
2018-03-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.55
2018-03-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.552
2018-03-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.553
2018-03-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.555
2018-03-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.556
2018-03-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.556
2018-03-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.557
2018-03-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.558
2018-03-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.558
2018-03-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.558
2018-03-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.559
2018-03-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-03-31;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.56
2018-04-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.562
2018-04-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.564
2018-04-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.567
2018-04-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.57
2018-04-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.574
2018-04-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.575
2018-04-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.576
2018-04-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.578
2018-04-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.579
2018-04-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.579
2018-04-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.58
2018-04-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.581
2018-04-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.581
2018-04-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.581
2018-04-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.582
2018-04-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.582
2018-04-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.582
2018-04-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.583
2018-04-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.584
2018-04-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-04-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.587
2018-05-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.588
2018-05-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.589
2018-05-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.589
2018-05-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.59
2018-05-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.59
2018-05-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.59
2018-05-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-05-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-05-31;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-06-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-06-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-06-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-06-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.593
2018-06-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.593
2018-06-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.594
2018-06-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.595
2018-06-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.595
2018-06-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.595
2018-06-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-14;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.596
2018-06-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-06-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-07-01;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-07-02;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-07-03;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-07-04;1442;00:00:00;1;4;0.0;0.745;0.77;0.597
2018-07-05;1442;00:00:00;1;4;0.0;0.745;0.77;0.595
2018-07-06;1442;00:00:00;1;4;0.0;0.745;0.77;0.594
2018-07-07;1442;00:00:00;1;4;0.0;0.745;0.77;0.592
2018-07-08;1442;00:00:00;1;4;0.0;0.745;0.77;0.591
2018-07-09;1442;00:00:00;1;4;0.0;0.745;0.77;0.589
2018-07-10;1442;00:00:00;1;4;0.0;0.745;0.77;0.588
2018-07-11;1442;00:00:00;1;4;0.0;0.745;0.77;0.587
2018-07-12;1442;00:00:00;1;4;0.0;0.745;0.77;0.587
2018-07-13;1442;00:00:00;1;4;0.0;0.745;0.77;0.586
2018-07-15;1442;00:00:00;1;4;0.0;0.745;0.77;0.586
2018-07-16;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-07-17;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-07-18;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-07-19;1442;00:00:00;1;4;0.0;0.745;0.77;0.585
2018-07-20;1442;00:00:00;1;4;0.0;0.745;0.77;0.584
2018-07-21;1442;00:00:00;1;4;0.0;0.745;0.77;0.584
2018-07-22;1442;00:00:00;1;4;0.0;0.745;0.77;0.581
2018-07-23;1442;00:00:00;1;4;0.0;0.745;0.77;0.577
2018-07-24;1442;00:00:00;1;4;0.0;0.745;0.77;0.573
2018-07-25;1442;00:00:00;1;4;0.0;0.745;0.77;0.568
2018-07-26;1442;00:00:00;1;4;0.0;0.745;0.77;0.563
2018-07-27;1442;00:00:00;1;4;0.0;0.745;0.77;0.563
2018-07-28;1442;00:00:00;1;4;0.0;0.745;0.77;0.565
2018-07-29;1442;00:00:00;1;4;0.0;0.745;0.77;0.567
2018-07-30;1442;00:00:00;1;4;0.0;0.745;0.77;0.569
2018-07-31;1442;00:00:00;1;4;0.0;0.745;0.77;0.573
2018-01-01;1441;00:00:00;1;4;0.0;0.745;0.77;0.229
2018-01-02;1441;00:00:00;1;4;0.0;0.745;0.77;0.231
2018-01-03;1441;00:00:00;1;4;0.0;0.745;0.77;0.234
2018-01-04;1441;00:00:00;1;4;0.0;0.745;0.77;0.236
2018-01-05;1441;00:00:00;1;4;0.0;0.745;0.77;0.239
2018-01-06;1441;00:00:00;1;4;0.0;0.745;0.77;0.242
2018-01-07;1441;00:00:00;1;4;0.0;0.745;0.77;0.245
2018-01-08;1441;00:00:00;1;4;0.0;0.745;0.77;0.248
2018-01-09;1441;00:00:00;1;4;0.0;0.745;0.77;0.252
2018-01-10;1441;00:00:00;1;4;0.0;0.745;0.77;0.255
2018-01-11;1441;00:00:00;1;4;0.0;0.745;0.77;0.259
2018-01-12;1441;00:00:00;1;4;0.0;0.745;0.77;0.261
2018-01-13;1441;00:00:00;1;4;0.0;0.745;0.77;0.262
2018-01-14;1441;00:00:00;1;4;0.0;0.745;0.77;0.264
2018-01-15;1441;00:00:00;1;4;0.0;0.745;0.77;0.265
2018-01-16;1441;00:00:00;1;4;0.0;0.745;0.77;0.266
2018-01-17;1441;00:00:00;1;4;0.0;0.745;0.77;0.266
2018-01-18;1441;00:00:00;1;4;0.0;0.745;0.77;0.267
2018-01-19;1441;00:00:00;1;4;0.0;0.745;0.77;0.267
2018-01-20;1441;00:00:00;1;4;0.0;0.745;0.77;0.268
2018-01-21;1441;00:00:00;1;4;0.0;0.745;0.77;0.268
2018-01-22;1441;00:00:00;1;4;0.0;0.745;0.77;0.268
2018-01-23;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-24;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-25;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-26;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-27;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-28;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-29;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-30;1441;00:00:00;1;4;0.0;0.745;0.77;0.269
2018-01-31;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-01;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-02;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-03;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-04;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-05;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-06;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-07;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-08;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-09;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-10;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-11;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-02-12;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-13;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-14;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-15;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-16;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-17;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-18;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-19;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-20;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-21;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-22;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-23;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-24;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-25;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-26;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-27;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-02-28;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-03-01;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-03-02;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-03-03;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-03-04;1441;00:00:00;1;4;0.0;0.745;0.77;0.271
2018-03-05;1441;00:00:00;1;4;0.0;0.745;0.77;0.267
2018-03-06;1441;00:00:00;1;4;0.0;0.745;0.77;0.264
2018-03-07;1441;00:00:00;1;4;0.0;0.745;0.77;0.26
2018-03-08;1441;00:00:00;1;4;0.0;0.745;0.77;0.256
2018-03-09;1441;00:00:00;1;4;0.0;0.745;0.77;0.251
2018-03-10;1441;00:00:00;1;4;0.0;0.745;0.77;0.25
2018-03-11;1441;00:00:00;1;4;0.0;0.745;0.77;0.248
2018-03-12;1441;00:00:00;1;4;0.0;0.745;0.77;0.246
2018-03-13;1441;00:00:00;1;4;0.0;0.745;0.77;0.245
2018-03-14;1441;00:00:00;1;4;0.0;0.745;0.77;0.244
2018-03-15;1441;00:00:00;1;4;0.0;0.745;0.77;0.243
2018-03-16;1441;00:00:00;1;4;0.0;0.745;0.77;0.242
2018-03-17;1441;00:00:00;1;4;0.0;0.745;0.77;0.242
2018-03-18;1441;00:00:00;1;4;0.0;0.745;0.77;0.241
2018-03-19;1441;00:00:00;1;4;0.0;0.745;0.77;0.241
2018-03-20;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-21;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-22;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-23;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-24;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-25;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-26;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-27;1441;00:00:00;1;4;0.0;0.745;0.77;0.24
2018-03-28;1441;00:00:00;1;4;0.0;0.745;0.77;0.246
2018-03-29;1441;00:00:00;1;4;0.0;0.745;0.77;0.253
2018-03-30;1441;00:00:00;1;4;0.0;0.745;0.77;0.261
2018-03-31;1441;00:00:00;1;4;0.0;0.745;0.77;0.27
2018-04-01;1441;00:00:00;1;4;0.0;0.745;0.77;0.28
2018-04-02;1441;00:00:00;1;4;0.0;0.745;0.77;0.284
2018-04-03;1441;00:00:00;1;4;0.0;0.745;0.77;0.288
2018-04-04;1441;00:00:00;1;4;0.0;0.745;0.77;0.291
2018-04-05;1441;00:00:00;1;4;0.0;0.745;0.77;0.294
2018-04-06;1441;00:00:00;1;4;0.0;0.745;0.77;0.297
2018-04-07;1441;00:00:00;1;4;0.0;0.745;0.77;0.299
2018-04-08;1441;00:00:00;1;4;0.0;0.745;0.77;0.3
2018-04-09;1441;00:00:00;1;4;0.0;0.745;0.77;0.301
2018-04-10;1441;00:00:00;1;4;0.0;0.745;0.77;0.302
2018-04-11;1441;00:00:00;1;4;0.0;0.745;0.77;0.303
2018-04-12;1441;00:00:00;1;4;0.0;0.745;0.77;0.303
2018-04-13;1441;00:00:00;1;4;0.0;0.745;0.77;0.304
2018-04-14;1441;00:00:00;1;4;0.0;0.745;0.77;0.304
2018-04-15;1441;00:00:00;1;4;0.0;0.745;0.77;0.305
2018-04-16;1441;00:00:00;1;4;0.0;0.745;0.77;0.305
2018-04-17;1441;00:00:00;1;4;0.0;0.745;0.77;0.305
2018-04-18;1441;00:00:00;1;4;0.0;0.745;0.77;0.305
2018-04-19;1441;00:00:00;1;4;0.0;0.745;0.77;0.305
2018-04-20;1441;00:00:00;1;4;0.0;0.745;0.77;0.306
2018-04-21;1441;00:00:00;1;4;0.0;0.745;0.77;0.306
2018-04-25;1441;00:00:00;1;4;0.0;0.745;0.77;0.306
2018-04-26;1441;00:00:00;1;4;0.0;0.745;0.77;0.306
2018-04-27;1441;00:00:00;1;4;0.0;0.745;0.77;0.306
2018-04-28;1441;00:00:00;1;4;0.0;0.745;0.77;0.3
2018-04-29;1441;00:00:00;1;4;0.0;0.745;0.77;0.293
2018-04-30;1441;00:00:00;1;4;0.0;0.745;0.77;0.285
2018-05-01;1441;00:00:00;1;4;0.0;0.745;0.77;0.277
2018-05-02;1441;00:00:00;1;4;0.0;0.745;0.77;0.268
2018-05-03;1441;00:00:00;1;4;0.0;0.745;0.77;0.264
2018-05-04;1441;00:00:00;1;4;0.0;0.745;0.77;0.261
2018-05-05;1441;00:00:00;1;4;0.0;0.745;0.77;0.258
2018-05-06;1441;00:00:00;1;4;0.0;0.745;0.77;0.255
2018-05-07;1441;00:00:00;1;4;0.0;0.745;0.77;0.253
